hunt_code,hunt_name,species,residency,tag,tag_category,reason,data_confidence
LO1589,Zion,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1589,Zion,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1589,Zion,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 50% is strong.,MEDIUM
LO1589,Zion,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1589,Zion,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1589,Zion,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1589,Zion,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1589,Zion,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1589,Zion,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1591,Fillmore,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1591,Fillmore,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1591,Fillmore,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1591,Fillmore,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1591,Fillmore,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1591,Fillmore,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1591,Fillmore,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1591,Fillmore,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1591,Fillmore,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1591,Fillmore,Deer,Resident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1591,Fillmore,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1591,Fillmore,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1592,Kamas,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1592,Kamas,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1592,Kamas,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1592,Kamas,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1592,Kamas,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1592,Kamas,Deer,Nonresident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1592,Kamas,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1592,Kamas,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1592,Kamas,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1592,Kamas,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1592,Kamas,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1592,Kamas,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1592,Kamas,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1592,Kamas,Deer,Resident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1592,Kamas,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1592,Kamas,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1593,Nine Mile,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1593,Nine Mile,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1593,Nine Mile,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1593,Nine Mile,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1593,Nine Mile,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1593,Nine Mile,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1593,Nine Mile,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1593,Nine Mile,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1593,Nine Mile,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1593,Nine Mile,Deer,Resident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1593,Nine Mile,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1593,Nine Mile,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1594,Panguitch Lake,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1594,Panguitch Lake,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1595,Pine Valley,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1595,Pine Valley,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1595,Pine Valley,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1595,Pine Valley,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1595,Pine Valley,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1595,Pine Valley,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1595,Pine Valley,Deer,Resident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1595,Pine Valley,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1595,Pine Valley,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1596,Fishlake,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1596,Fishlake,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1596,Fishlake,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1596,Fishlake,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1596,Fishlake,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1596,Fishlake,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1596,Fishlake,Deer,Resident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1596,Fishlake,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1596,Fishlake,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1597,Zion,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1597,Zion,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1597,Zion,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 58.3% is strong.,MEDIUM
LO1597,Zion,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1597,Zion,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1597,Zion,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1597,Zion,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1597,Zion,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1597,Zion,Deer,Nonresident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1597,Zion,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1597,Zion,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1597,Zion,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1597,Zion,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1597,Zion,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 58.3% is strong.,MEDIUM
LO1597,Zion,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1597,Zion,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1597,Zion,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1597,Zion,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1597,Zion,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1597,Zion,Deer,Resident,NEW_2026_HUNT,NEW_TREND,Year-to-year audit or current feed marks this as new for 2026.,MEDIUM
LO1597,Zion,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1597,Zion,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1598,North Slope,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1598,North Slope,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1598,North Slope,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1598,North Slope,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1598,North Slope,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1598,North Slope,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1598,North Slope,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
